인프라_카테고리,인프라_이름,도시,행정구역
상권,볼루토(BOLUTO),서울,관악구
상권,피자파는집 신림점,서울,관악구
상권,순천집,서울,관악구
상권,호치킨 은천초교점,서울,관악구
상권,카페폴,서울,관악구
상권,"흥부찜닭,공수간,삼겹본능 신림점",서울,관악구
상권,한성마라탕,서울,관악구
상권,덮밥 장사장 샤로수본점,서울,관악구
상권,옛촌김치찌개,서울,관악구
상권,공참(신림패밀리점),서울,관악구
상권,홍두깨손칼국수,서울,관악구
상권,제주밤바다 신림점,서울,관악구
상권,쪽찌(녹두거리점),서울,관악구
상권,대우뼈감자탕,서울,관악구
상권,술이남 요리연구소,서울,관악구
상권,자연색,서울,관악구
상권,연훈,서울,관악구
상권,주식회사 돌우물에프엔비,서울,관악구
상권,미스터피자 신림점,서울,관악구
상권,국내산담양숫불갈비,서울,관악구
상권,어나더팔레트(another Palette),서울,관악구
상권,구동의아침,서울,관악구
상권,사랑마라탕,서울,관악구
상권,책이는당나귀,서울,관악구
상권,국수나무그린 신림녹두거리점,서울,관악구
상권,천미미,서울,관악구
상권,"안녕, 이태리(Hello Italy)",서울,관악구
상권,테트리스찜닭 관악점,서울,관악구
상권,봉순이네,서울,관악구
상권,김종용누룽지통닭 신림점,서울,관악구
상권,만나식당,서울,관악구
상권,히든조커,서울,관악구
상권,카페두목,서울,관악구
상권,밥한끼,서울,관악구
상권,덮다,서울,관악구
상권,아마스빈 봉천현대시장점,서울,관악구
상권,아가푸드(AGA FOOD),서울,관악구
상권,별포차,서울,관악구
상권,연반사반,서울,관악구
상권,청춘89,서울,관악구
상권,비울김밥,서울,관악구
상권,노란집,서울,관악구
상권,아구랑코다리,서울,관악구
상권,서오릉피자,서울,관악구
상권,(주)보드게임카페레드버튼 신림,서울,관악구
상권,길초밥,서울,관악구
상권,케이푸드딜리버리,서울,관악구
상권,곰스603 낙성대점,서울,관악구
상권,브롱스 서울대입구점,서울,관악구
상권,술은우리가사케,서울,관악구
상권,거기시켜 덮밥&간식,서울,관악구
상권,전준수명품청기와감자탕,서울,관악구
상권,일타이끼,서울,관악구
상권,스시푸드,서울,관악구
상권,청년치킨,서울,관악구
상권,이사부키친,서울,관악구
상권,비스트로피자 신림점,서울,관악구
상권,킹콩떡볶이(서울대입구점),서울,관악구
상권,강성함바,서울,관악구
상권,밥장인 봉천점,서울,관악구
상권,커피볶는女子,서울,관악구
상권,풍성한밥상,서울,관악구
상권,아웃백 딜리버리 관악점,서울,관악구
상권,명태어장,서울,관악구
상권,메이크어딜리버리(Make a delivery),서울,관악구
상권,Best delivery(베스트딜리버리),서울,관악구
상권,덮다 샤로수길점,서울,관악구
상권,곱떡치떡 & 찜꽁찜닭,서울,관악구
상권,비트윈,서울,관악구
상권,울엄마밥상,서울,관악구
상권,반지하블루스,서울,관악구
상권,꿀마니닭강정,서울,관악구
상권,옐로우버터드림,서울,관악구
상권,임지유참다랑어,서울,관악구
상권,고기맛집,서울,관악구
상권,경성꽈배기,서울,관악구
상권,연분홍폐백,서울,관악구
상권,크라운호프,서울,관악구
상권,인생고기,서울,관악구
상권,All day brunch(올데이 브런치),서울,관악구
상권,누들하우스(NOODLE HOUSE),서울,관악구
상권,민철이네 푸드,서울,관악구
상권,모꼬지,서울,관악구
상권,언덕위에커피데이트(Coffee Date on the Hill),서울,관악구
상권,GATE(게이트),서울,관악구
상권,차이나패밀리(China Family),서울,관악구
상권,엠에스에프앤비(MS F&B),서울,관악구
상권,달콤한순영씨네,서울,관악구
상권,에이치앤비키친,서울,관악구
상권,투투리,서울,관악구
상권,푸드베이(FoodBay),서울,관악구
상권,김빱집,서울,관악구
상권,한상궁순대국 서울대입구 직영점,서울,관악구
상권,이태리면가게,서울,관악구
상권,인투커피-Into coffee,서울,관악구
상권,버게라트(BURGERart),서울,관악구
상권,레뜨로갬성,서울,관악구
상권,떡쌈,서울,관악구
상권,캔카페 서울대입구역점,서울,관악구
상권,용구비어 서울대입구점,서울,관악구
상권,용마커피&바,서울,관악구
상권,에그드랍 서울대입구점,서울,관악구
상권,미래식부,서울,관악구
상권,칠하나둘(712),서울,관악구
상권,고봉식당,서울,관악구
상권,일품낙성불백 봉천점,서울,관악구
상권,계탄언니,서울,관악구
상권,브라질떡볶이,서울,관악구
상권,코알라포차,서울,관악구
상권,고기듬뿍대왕비빔밥,서울,관악구
상권,딸랏롯빠이,서울,관악구
상권,스테이89(stay89),서울,관악구
상권,예원이네떡볶이,서울,관악구
상권,퐁퐁플라워,서울,관악구
상권,골목참치 낙성대점,서울,관악구
상권,치치뽁뽁,서울,관악구
상권,플로렌스(Florence),서울,관악구
상권,샤빙,서울,관악구
상권,나은이네 맛있는 조림,서울,관악구
상권,베이식스피자,서울,관악구
상권,인생닭강정,서울,관악구
상권,뚝딱이찬,서울,관악구
상권,국시랑,서울,관악구
상권,구로디지털점 피자탑,서울,관악구
상권,일미리 금계찜닭,서울,관악구
상권,길회센타,서울,관악구
상권,관악산 한우촌,서울,관악구
상권,집밥수연식당,서울,관악구
상권,회나라 무침나라,서울,관악구
상권,멀티앤커피,서울,관악구
상권,경성꽈배기,서울,관악구
상권,호식이두마리치킨 대학점,서울,관악구
상권,딜리키친,서울,관악구
상권,백's돈까스 서울대입구점,서울,관악구
상권,레트로서프,서울,관악구
상권,쓰촨마라탕,서울,관악구
상권,네모푸드 관악점,서울,관악구
상권,카페알파,서울,관악구
상권,인생닭강정 봉천역점,서울,관악구
상권,봉천설렁탕,서울,관악구
상권,샌드데이미성점,서울,관악구
상권,수성상회푸드웰점,서울,관악구
상권,인생모밀,서울,관악구
상권,월드푸드,서울,관악구
상권,PJ피자,서울,관악구
상권,흥성치킨,서울,관악구
상권,든든한끼,서울,관악구
상권,칸틴,서울,관악구
상권,치킨잘하는집,서울,관악구
상권,사랑방커피호프,서울,관악구
상권,(주)에스에이치컴퍼니 대패가 1900,서울,관악구
상권,버터럼,서울,관악구
상권,코지바(Cozy bar),서울,관악구
상권,H푸드,서울,관악구
상권,송이향,서울,관악구
상권,파스타를 부탁해,서울,관악구
상권,드림떡볶이,서울,관악구
상권,우리동네치킨 봉천점,서울,관악구
상권,코코닭강정,서울,관악구
상권,아빠네,서울,관악구
상권,박서방네,서울,관악구
상권,스카이 에프엔비 관악구점(sky F&B),서울,관악구
상권,청년분식 신림점,서울,관악구
상권,명품키친,서울,관악구
상권,탐나종합어시장(서울대입구역점),서울,관악구
상권,명품 F&B,서울,관악구
상권,승리식당,서울,관악구
상권,치킨플러스 봉천점,서울,관악구
상권,도어즈,서울,관악구
상권,조프로 감자탕 당곡점,서울,관악구
상권,관악해장국,서울,관악구
상권,우리집생삼겹살집,서울,관악구
상권,빨간오뎅,서울,관악구
상권,치킨품은떡볶이,서울,관악구
상권,옛날통닭,서울,관악구
상권,가찬,서울,관악구
상권,피자헛 신림동점,서울,관악구
상권,포첸하우스,서울,관악구
상권,여기포차,서울,관악구
상권,홍마떡 신림점,서울,관악구
상권,글램,서울,관악구
상권,취향대로,서울,관악구
상권,인생삼겹살,서울,관악구
상권,만타스시 31,서울,관악구
상권,삼형제 손칼국수&왕돈까스 봉천점,서울,관악구
상권,진리집,서울,관악구
상권,외식플러스원,서울,관악구
상권,슈슈고미,서울,관악구
상권,유가네닭갈비 낙성대역점,서울,관악구
상권,지코바치킨 신림2호점,서울,관악구
상권,연어식당,서울,관악구
상권,쭈대가제육대가 관악점,서울,관악구
상권,진선이네반찬,서울,관악구
상권,몬스터푸드,서울,관악구
상권,공생활,서울,관악구
상권,명품F&B 서울대입구역점,서울,관악구
상권,올댓피자(All that pizza),서울,관악구
상권,푸라닭 성현중앙점,서울,관악구
상권,Masil(마실),서울,관악구
상권,재론북스,서울,관악구
상권,교촌치킨 신림1호점,서울,관악구
상권,경성찹쌀꽈배기,서울,관악구
상권,양평숯불닭갈비,서울,관악구
상권,차군F&B,서울,관악구
상권,어스키친 관악점,서울,관악구
상권,아랑콘이네,서울,관악구
상권,청년피자 신림점,서울,관악구
상권,배고픈고래,서울,관악구
상권,RIP BAR(립바),서울,관악구
상권,달리는려석들 봉천점,서울,관악구
상권,포커스,서울,관악구
상권,마미손푸드,서울,관악구
상권,돈까스정원,서울,관악구
상권,"혼자, 커피",서울,관악구
상권,엽전식당,서울,관악구
상권,이모네분식,서울,관악구
상권,탐나종합어시장 신림녹두거리점,서울,관악구
상권,육쉐프,서울,관악구
상권,타코박스 관악점,서울,관악구
상권,원더트위스트,서울,관악구
상권,온다네,서울,관악구
상권,주식회사 스테비스,서울,관악구
상권,미나리생삼겹3호점,서울,관악구
상권,프로키친,서울,관악구
상권,브라이트스타 봉천동점,서울,관악구
상권,브라이트스타 관악점,서울,관악구
상권,미나리생삼겹3호점,서울,관악구
상권,엄마도시락,서울,관악구
상권,신참떡볶이 신림녹두점,서울,관악구
상권,별난분식,서울,관악구
상권,마리하오 관악점,서울,관악구
상권,Enthrall Alley(앤쓰롤 앨리),서울,관악구
상권,옛날우리통닭,서울,관악구
상권,호식이두마리치킨 행운점,서울,관악구
상권,아가푸드 본점,서울,관악구
상권,카페오낼,서울,관악구
상권,맘스쿡,서울,관악구
상권,진타코야끼,서울,관악구
상권,두드림카페,서울,관악구
상권,청춘커리,서울,관악구
상권,콩심 신림점,서울,관악구
상권,You can coffee(유캔커피),서울,관악구
상권,럭키떡볶이,서울,관악구
상권,정성레시피,서울,관악구
상권,피자선생,서울,관악구
상권,예소반,서울,관악구
상권,광명 대창집 신림점,서울,관악구
상권,양꼬치&마라탕제작소,서울,관악구
상권,먹보이,서울,관악구
상권,복자야복자,서울,관악구
상권,싸다김밥,서울,관악구
상권,60계 서울 대학동점,서울,관악구
상권,마담순살떡볶이,서울,관악구
상권,날아라족발,서울,관악구
상권,생선은구워 과일은깎아,서울,관악구
상권,달떡볶이,서울,관악구
상권,한끼의사치,서울,관악구
상권,눈꽃초밥,서울,관악구
상권,만물다방,서울,관악구
상권,꼰돼지,서울,관악구
상권,불향쭈꾸미,서울,관악구
상권,감자탕골목뼈찜대장,서울,관악구
상권,명품키친 봉천점,서울,관악구
상권,LEGNA NAPOLI(레그나 나폴리),서울,관악구
상권,마장동제육,서울,관악구
상권,족팔계,서울,관악구
상권,두부자치킨,서울,관악구
상권,상하이,서울,관악구
상권,BHC 서울대학교 기숙사점,서울,관악구
상권,역전할머니맥주 난곡사거리점,서울,관악구
상권,역전할머니맥주 신림녹두점,서울,관악구
상권,푸라닭 미성점,서울,관악구
상권,고바우 통닭 신림점,서울,관악구
상권,컴포즈커피 신림중앙점,서울,관악구
상권,오늘의 와인,서울,관악구
상권,쌍팔 신림점,서울,관악구
상권,카페드발렌느,서울,관악구
상권,양많이 맛있게,서울,관악구
상권,남도분식 서울대입구역점,서울,관악구
상권,대복원,서울,관악구
상권,더오물오물,서울,관악구
상권,봉천동부띠끄,서울,관악구
상권,야닭,서울,관악구
상권,미스터하이볼,서울,관악구
상권,행복한 찜닭 관악점,서울,관악구
상권,육회한샤브,서울,관악구
상권,바샄분식,서울,관악구
상권,시크릿,서울,관악구
상권,제이디 라스(JD las),서울,관악구
상권,두근두근 쭈꾸미,서울,관악구
상권,제일공간,서울,관악구
상권,키오참치,서울,관악구
상권,면부심,서울,관악구
상권,청년식당,서울,관악구
상권,Aloner(얼로너),서울,관악구
상권,달래줄래,서울,관악구
상권,도담냉면,서울,관악구
상권,알&곤이 얼큰칼국수,서울,관악구
상권,CAFE레몬(카페레몬),서울,관악구
상권,도시피자,서울,관악구
상권,윤슬식당,서울,관악구
상권,도원,서울,관악구
상권,포퀸스,서울,관악구
상권,보스턴피자,서울,관악구
상권,프리미엄 섬,서울,관악구
상권,무심,서울,관악구
상권,미쿠,서울,관악구
상권,발빠닭 서울대입구점,서울,관악구
상권,된장마을 고깃집,서울,관악구
상권,막내딸집건어물,서울,관악구
상권,에프이아이푸드,서울,관악구
상권,Soul(쏘울),서울,관악구
상권,트라타 신림점,서울,관악구
상권,동식이bar,서울,관악구
상권,손가네,서울,관악구
상권,슈퍼피자 관악점,서울,관악구
상권,코흐주식회사(파스타입니다 신림점),서울,관악구
상권,카페사계,서울,관악구
상권,신사푸드,서울,관악구
상권,푸라닭 청룡점,서울,관악구
상권,찜닭소름도닭,서울,관악구
상권,쉐프의품격 신림점,서울,관악구
상권,해장쿡 본점,서울,관악구
상권,푸드모바일,서울,관악구
상권,닭치고찜닭,서울,관악구
상권,포도밭컴퍼니,서울,관악구
상권,쉐프의주방 관악점,서울,관악구
상권,나그네밥상,서울,관악구
상권,킹호프퓨전포차,서울,관악구
상권,요곱보소,서울,관악구
상권,촨텐죠,서울,관악구
상권,숙성회136,서울,관악구
상권,달빛,서울,관악구
상권,난향면옥,서울,관악구
상권,보스참치 신림점,서울,관악구
상권,EIP(에이프),서울,관악구
상권,고기고집 본점,서울,관악구
상권,오태식 해바라기,서울,관악구
상권,EUNICE(유니스),서울,관악구
상권,도우라이크피자 신림봉천점,서울,관악구
상권,운석커피,서울,관악구
상권,루체에살레,서울,관악구
상권,진주상회,서울,관악구
상권,불티나는 전집,서울,관악구
상권,천냥한식뷔페,서울,관악구
상권,마니카츠,서울,관악구
상권,다다코리아 봉천점,서울,관악구
상권,모이밍,서울,관악구
상권,생생면옥,서울,관악구
상권,레코드피자,서울,관악구
상권,키친링크,서울,관악구
상권,셰프의식단,서울,관악구
상권,이응가츠,서울,관악구
상권,EMETH(에메트)커피,서울,관악구
상권,여의주,서울,관악구
상권,고메스테이크 관악점,서울,관악구
상권,돈냉삼식당,서울,관악구
상권,빨강호랭이,서울,관악구
상권,푸라닭 서림점,서울,관악구
상권,번양집,서울,관악구
상권,송가네감자탕보쌈,서울,관악구
상권,을찌로 국물떡볶이 신림점,서울,관악구
상권,포차도남녀,서울,관악구
상권,라마지아 피자,서울,관악구
상권,대부,서울,관악구
상권,덕봉이네,서울,관악구
상권,속초오징어어시장,서울,관악구
상권,숙고당 관악점,서울,관악구
상권,GrandeCuisine(그랑퀴진),서울,관악구
상권,돈카츠마켙 봉천점,서울,관악구
상권,도야족발보쌈,서울,관악구
상권,"꽃, 열매",서울,관악구
상권,동구박포차,서울,관악구
상권,난곡반점,서울,관악구
상권,싸다구포차,서울,관악구
상권,리얼신림점,서울,관악구
상권,심초밥,서울,관악구
상권,육회왕자 연어공주 서울대입구점,서울,관악구
상권,샵도쿄시장,서울,관악구
상권,피자파는집 구로점,서울,관악구
상권,구이82 관악본점,서울,관악구
상권,취함저격,서울,관악구
상권,도노텀블 신림점,서울,관악구
상권,봉짬뽕,서울,관악구
상권,라사천마라탕 봉천점,서울,관악구
상권,프레퍼스 다이어트키친,서울,관악구
상권,딜리버링,서울,관악구
상권,다정곰탕,서울,관악구
상권,리춘시장 신림역점,서울,관악구
상권,자담치킨 은천점,서울,관악구
상권,어글리빈(UGLY BEAN),서울,관악구
상권,타오짬뽕,서울,관악구
상권,마마랜 월향후,서울,관악구
상권,씨제이통신&카페캘리,서울,관악구
상권,ㅎA(ㅎ에이),서울,관악구
상권,하와이조개,서울,관악구
상권,칠도,서울,관악구
상권,가족애찬도시락,서울,관악구
상권,(JMT)제이엠티,서울,관악구
상권,형이 해주는 파스타,서울,관악구
상권,i.Deal(아이딜),서울,관악구
상권,샵도쿄시장,서울,관악구
상권,대박푸드,서울,관악구
상권,구구족(신대방역점),서울,관악구
상권,푸라닭 낙성대점,서울,관악구
상권,찐수산,서울,관악구
상권,무궁반점,서울,관악구
상권,정요식품,서울,관악구
상권,맛있으면 돼지,서울,관악구
상권,와룸보드게임카페,서울,관악구
상권,백순대본가새맛,서울,관악구
상권,3500원국수착한밥집,서울,관악구
상권,보승회관 서울대역점,서울,관악구
상권,조이도시락,서울,관악구
상권,브라더양꼬치 마라탕,서울,관악구
상권,안다미로1514,서울,관악구
상권,아강발,서울,관악구
상권,샐러드버킷,서울,관악구
상권,플래그신림점(FLAG),서울,관악구
상권,공간,서울,관악구
상권,달빛포차,서울,관악구
상권,홍자반점,서울,관악구
상권,황제덮밥,서울,관악구
상권,옐로우피자,서울,관악구
상권,버텍스 봉천점,서울,관악구
상권,투머트(Toomutt),서울,관악구
상권,피자상회,서울,관악구
상권,육수국물떡볶이,서울,관악구
상권,별난만두 신림점,서울,관악구
상권,고피자 서울대점,서울,관악구
상권,족발김사부,서울,관악구
상권,고기듬뿍미트박스,서울,관악구
상권,제육천재,서울,관악구
상권,샐러드식당 관악봉천점,서울,관악구
상권,내가찜한닭,서울,관악구
상권,버드나무집,서울,관악구
상권,스마일 F&B,서울,관악구
상권,골든너겟,서울,관악구
상권,강남반점,서울,관악구
상권,마라테이블딜리버리 관악점,서울,관악구
상권,루머(RUMOR),서울,관악구
상권,정원푸드,서울,관악구
상권,싸다김밥 신림역점,서울,관악구
상권,서스테인(sustain),서울,관악구
상권,콜링아트센터,서울,관악구
상권,로마반점,서울,관악구
상권,또래오래 청룡점,서울,관악구
상권,대령추어탕,서울,관악구
상권,리치퀴진,서울,관악구
상권,더볶,서울,관악구
상권,좋아좋아,서울,관악구
상권,육회바른연어,서울,관악구
상권,zeit coffeestand(차이트 커피스탠드),서울,관악구
상권,행수곱창,서울,관악구
상권,제이콜라보,서울,관악구
상권,소백양훠궈,서울,관악구
상권,밥드림,서울,관악구
상권,장호덕손만두 신림점,서울,관악구
상권,크로플 팩토리,서울,관악구
상권,서울 밤,서울,관악구
상권,장인의상차림,서울,관악구
상권,한국통닭,서울,관악구
상권,신포우리만두 낙성대점,서울,관악구
상권,종가집마님김밥 신림점,서울,관악구
상권,남도반주,서울,관악구
상권,산쪼메 보라매점,서울,관악구
상권,따빠디또(tapadito),서울,관악구
상권,집밥남,서울,관악구
상권,개성진찹쌀순대 신림점,서울,관악구
상권,밀여울,서울,관악구
상권,젠,서울,관악구
상권,조원순대국,서울,관악구
상권,킹덤보드게임카페 신림점,서울,관악구
상권,우주에프앤비 신림점,서울,관악구
상권,정성키친,서울,관악구
상권,뚱뚱짬뽕,서울,관악구
상권,비돈이&밥도둑 봉천점,서울,관악구
상권,두마리찜닭두찜 성현점,서울,관악구
상권,신전떡볶이(난곡점),서울,관악구
상권,더인(The In),서울,관악구
상권,쭈블링불맛쭈꾸미&통큰고기비빔밥,서울,관악구
상권,소림마라 관악점,서울,관악구
상권,남도묵은지맛집,서울,관악구
상권,양파식당,서울,관악구
상권,국가대패,서울,관악구
상권,쌉정,서울,관악구
상권,신림동 본가백순대,서울,관악구
상권,감성족발 관악점,서울,관악구
상권,나오리장작구이 사당점,서울,관악구
상권,찜닭에꽂힌 닭집애 봉천점,서울,관악구
상권,키친허브 본점,서울,관악구
상권,꼬꼬닭 신림점,서울,관악구
상권,딱지가맥,서울,관악구
상권,교촌치킨 봉천1호점,서울,관악구
상권,시카고라운지 신림점,서울,관악구
상권,서민국수,서울,관악구
상권,뿌기 떡볶이,서울,관악구
상권,행복더늠푸드,서울,관악구
상권,럭키초밥,서울,관악구
상권,미친마라탕,서울,관악구
상권,팡팡푸드,서울,관악구
상권,니피커피,서울,관악구
상권,베비스토어 관악점,서울,관악구
상권,잇칸,서울,관악구
상권,새벽길빨간오뎅 봉일시장점,서울,관악구
상권,힐링,서울,관악구
상권,카와루라멘 서울대점,서울,관악구
상권,남도숯불생고기,서울,관악구
상권,브롱스 신림점,서울,관악구
상권,왕빈자전통주막,서울,관악구
상권,갱쓰푸드,서울,관악구
상권,오느른,서울,관악구
상권,오느른2,서울,관악구
상권,초밥사랑정스,서울,관악구
상권,찰리삼촌,서울,관악구
상권,찰리삼촌 포장마차,서울,관악구
상권,멕시카나 봉천점,서울,관악구
상권,무모한초밥 봉천점,서울,관악구
상권,무모한초밥 낙성대점,서울,관악구
상권,반찬마니마니,서울,관악구
상권,잇티 봉천점,서울,관악구
상권,스시연,서울,관악구
상권,경성밥상 낙성대점,서울,관악구
상권,길동우동,서울,관악구
상권,청담족발,서울,관악구
상권,원포더로드,서울,관악구
상권,홍대직화불쭈꾸미,서울,관악구
상권,블루버드,서울,관악구
상권,다트프린스,서울,관악구
상권,스키나스시,서울,관악구
상권,먹구먹구,서울,관악구
상권,해랑,서울,관악구
상권,지아네밥집,서울,관악구
상권,봉자한끼,서울,관악구
상권,바베큐통족구이,서울,관악구
상권,쩡떡볶이,서울,관악구
상권,팔도장터국밥,서울,관악구
상권,피자브라더스 낙성대점,서울,관악구
상권,킹스테이크,서울,관악구
상권,덮밥연구소,서울,관악구
상권,따로닭 신림1호점,서울,관악구
상권,펭귄식당 관악점,서울,관악구
상권,킹부대찌개 신림점,서울,관악구
상권,청담동마녀김밥 서울대입구역점,서울,관악구
상권,오미각,서울,관악구
상권,아차산매운떡볶이,서울,관악구
상권,밥도둑한끼뚝딱,서울,관악구
상권,아리가또 맘마,서울,관악구
상권,"이, 지금",서울,관악구
상권,강력푸드,서울,관악구
상권,밀테이블,서울,관악구
상권,잇티 신림점,서울,관악구
상권,장호덕손만두 보라매점,서울,관악구
상권,더웰뉴트리,서울,관악구
상권,비돈이제돈이,서울,관악구
상권,19버섯,서울,관악구
상권,핑거팁투더멕시코,서울,관악구
상권,한식5찬,서울,관악구
상권,사담,서울,관악구
상권,놀부자 정육식당,서울,관악구
상권,"밝을,현",서울,관악구
상권,이비자,서울,관악구
상권,솔 피자 핫,서울,관악구
상권,고기반햄반김치찌개 신림점,서울,관악구
상권,함박자두박자,서울,관악구
상권,플레이걸,서울,관악구
상권,윤반장 원조한우곱도리탕,서울,관악구
상권,짱오계란말이김밥,서울,관악구
상권,카페드뮤르뮤르,서울,관악구
상권,(주)화미돈,서울,관악구
상권,김종민 스시,서울,관악구
상권,포스트버거,서울,관악구
상권,피펍,서울,관악구
상권,상상포차,서울,관악구
상권,전설낙곱새,서울,관악구
상권,차고집냉면,서울,관악구
상권,배떡 신림점,서울,관악구
상권,김호권의청년어부 봉천점,서울,관악구
상권,헬스는 김밥스,서울,관악구
상권,한끼도시락,서울,관악구
상권,꾸브라꼬 숯불두마리치킨,서울,관악구
상권,밤새우리,서울,관악구
상권,미친키친,서울,관악구
상권,야미가,서울,관악구
상권,명품스시준,서울,관악구
상권,리떡볶이,서울,관악구
상권,골목길파스타,서울,관악구
상권,돈카츠마켙 신림점,서울,관악구
상권,까사 피에스타,서울,관악구
상권,당신은 지금 치킨이 땡긴다 봉천중앙점,서울,관악구
상권,명동피자 신림점,서울,관악구
상권,미식공작소,서울,관악구
상권,코튼캔디,서울,관악구
상권,두근돼지김치찜 서울대입구역점,서울,관악구
상권,카츠오도,서울,관악구
상권,신상도일식,서울,관악구
상권,사천짜장오천짬뽕,서울,관악구
상권,한우곱도리탕,서울,관악구
상권,리멤버미,서울,관악구
상권,명품야식,서울,관악구
상권,펭귄식당 봉천점,서울,관악구
상권,영웅푸드,서울,관악구
상권,카츠원,서울,관악구
상권,모찌,서울,관악구
상권,벤돈스,서울,관악구
상권,족족이온족발,서울,관악구
상권,손손,서울,관악구
상권,타코방,서울,관악구
상권,은하별 감파스타 봉천점,서울,관악구
상권,빕스 얌 딜리버리 관악점,서울,관악구
상권,종가집 곰탕 설렁탕 신림점,서울,관악구
상권,옥사장 집밥 신림점,서울,관악구
상권,태강종합물산,서울,관악구
상권,윤이불닭발,서울,관악구
상권,낙성(Nak Seong),서울,관악구
상권,무쏘 봉천점,서울,관악구
상권,파스타임,서울,관악구
상권,인생아구찜,서울,관악구
상권,홍콩반점0410 관악난곡점,서울,관악구
상권,2002 안주백화점,서울,관악구
상권,릴 에프앤비(RYL F&B),서울,관악구
상권,오하나,서울,관악구
상권,역전우동 0410 신림난곡점,서울,관악구
상권,요녀석 신림점,서울,관악구
상권,광수육회,서울,관악구
상권,별꿈다락,서울,관악구
상권,디저트공방,서울,관악구
상권,보쌈상회,서울,관악구
상권,우리마을셰프,서울,관악구
상권,Jyejyemakit(졔졔메킷),서울,관악구
상권,필라프에 빠지다 봉천점,서울,관악구
상권,내 사랑을 먹어주세요,서울,관악구
상권,Tacobueno(타코부에노),서울,관악구
상권,오늘 하루,서울,관악구
상권,강릉 엄지네 꼬막집 봉천점,서울,관악구
상권,낙곱새 미장원 봉천점,서울,관악구
상권,스탑버거 신림점,서울,관악구
상권,굽다려,서울,관악구
상권,The Little Kitchen(더 리틀 키친),서울,관악구
상권,착한덮밥,서울,관악구
상권,정숙성,서울,관악구
상권,인생닭강정 신사시장점,서울,관악구
상권,호미닭발,서울,관악구
상권,Consoler wine(콘솔레 와인),서울,관악구
상권,큐큐면관 관악봉천점,서울,관악구
상권,컴포즈커피 봉천중앙점,서울,관악구
상권,소담김밥,서울,관악구
상권,"오늘은, 뭐먹지?",서울,관악구
상권,육회한연어타임,서울,관악구
상권,큰손 곱도리탕,서울,관악구
상권,소담터,서울,관악구
상권,진심푸드,서울,관악구
상권,맛그리고그리다,서울,관악구
상권,샌드버거그리다,서울,관악구
상권,잇츠치킨 신림점,서울,관악구
상권,스톡홀름 샐러드,서울,관악구
상권,젠틀맨,서울,관악구
상권,블랙조커,서울,관악구
상권,다미한분식,서울,관악구
상권,찐초밥,서울,관악구
상권,마라영웅,서울,관악구
상권,RAINDROP COFFEE(레인드랍 커피)&홍베이팡,서울,관악구
상권,777카페,서울,관악구
상권,한방대가 삼계탕 신림점,서울,관악구
상권,차가네,서울,관악구
상권,하루하나,서울,관악구
상권,욕망오므라이스,서울,관악구
상권,룡카페,서울,관악구
상권,프롬해빗,서울,관악구
상권,피자스톰 관악점,서울,관악구
상권,에스제이컴퍼니,서울,관악구
상권,BBQ 관악봉천점,서울,관악구
상권,러큐시 떡볶이,서울,관악구
상권,돼지게티 신림점,서울,관악구
상권,줄벼락 낙성대점,서울,관악구
상권,SEEK specialty coffee(씨크스페셜티커피),서울,관악구
상권,진하우스,서울,관악구
상권,당신은 지금 치킨이 땡긴다 신림1호점,서울,관악구
상권,카페그리닝  봉천점,서울,관악구
상권,맛맛향,서울,관악구
상권,로로카페,서울,관악구
상권,엄마밥,서울,관악구
상권,봉천동 전집,서울,관악구
상권,톡톡푸드,서울,관악구
상권,찜또배기,서울,관악구
상권,서울대 발발2,서울,관악구
상권,불라오케밥(Bullao Kebab),서울,관악구
상권,고래,서울,관악구
상권,바삭한 튀김 족발,서울,관악구
상권,사당 진곱창,서울,관악구
상권,또또케이크,서울,관악구
상권,더푸드랩에프앤비 딜리버리,서울,관악구
상권,나홀로횟집,서울,관악구
상권,부산꼼장어,서울,관악구
상권,고기덩어리 뼈김치찜,서울,관악구
상권,1.5도씨,서울,관악구
상권,식스밀 신림점,서울,관악구
상권,낙낙곱곱새새,서울,관악구
상권,감성낙곱새 관악,서울,관악구
상권,창영이 마켓,서울,관악구
상권,매일쏜다 딜리버리 관악점,서울,관악구
상권,무모한초밥 신성초등학교점,서울,관악구
상권,몽키브라더스,서울,관악구
상권,아가푸드 직영점,서울,관악구
상권,분식저장소,서울,관악구
상권,Eden's kitchen(에덴스키친),서울,관악구
상권,아미고 호프,서울,관악구
상권,남도맛집,서울,관악구
상권,신림포차,서울,관악구
상권,노마드타투카페&바 신림점,서울,관악구
상권,바지락칼국수&충무김밥,서울,관악구
상권,수비닭 신림점,서울,관악구
상권,참맛죽,서울,관악구
상권,에이디어 키친,서울,관악구
상권,욱스푸드,서울,관악구
상권,소풍닭강정,서울,관악구
상권,바깥세상,서울,관악구
상권,찌개야,서울,관악구
상권,우리포차호프,서울,관악구
상권,그린 신림,서울,관악구
상권,그린 조원,서울,관악구
상권,그린 신사,서울,관악구
상권,오월의 햇살,서울,관악구
상권,짐승파스타 신림점,서울,관악구
상권,파스타뚜띠,서울,관악구
상권,파란새싹,서울,관악구
상권,날쌘카페 봉천점,서울,관악구
상권,김말다,서울,관악구
상권,한성꽃방,서울,관악구
상권,스무하루,서울,관악구
상권,영등포 여로집 관악점,서울,관악구
